,link,name,draft_rank,draft_year,seasons,per
2098,/players/g/greenje02.html,Jeff Green,5.0,2007.0,9.0,13.1
2099,/players/j/jianlyi01.html,Yi Jianlian,6.0,2007.0,5.0,12.4
2100,/players/b/breweco01.html,Corey Brewer,7.0,2007.0,10.0,11.9
2101,/players/w/wrighbr03.html,Brandan Wright,8.0,2007.0,8.0,20.5
2102,/players/n/noahjo01.html,Joakim Noah,9.0,2007.0,10.0,17.6
2103,/players/h/hawessp01.html,Spencer Hawes,10.0,2007.0,10.0,13.9
2104,/players/l/lawac01.html,Acie Law,11.0,2007.0,4.0,9.9
2105,/players/y/youngth01.html,Thaddeus Young,12.0,2007.0,10.0,16.6
2106,/players/w/wrighju01.html,Julian Wright,13.0,2007.0,4.0,12.8
2107,/players/t/thornal01.html,Al Thornton,14.0,2007.0,4.0,12.3
2108,/players/s/stuckro01.html,Rodney Stuckey,15.0,2007.0,10.0,15.1
2109,/players/y/youngni01.html,Nick Young,16.0,2007.0,10.0,13.3
2110,/players/w/willise01.html,Sean Williams,17.0,2007.0,4.0,12.4
2111,/players/b/belinma01.html,Marco Belinelli,18.0,2007.0,10.0,12.4
2112,/players/c/crittja01.html,Javaris Crittenton,19.0,2007.0,2.0,10.6
2113,/players/s/smithja02.html,Jason Smith,20.0,2007.0,9.0,12.9
2114,/players/c/cookda02.html,Daequan Cook,21.0,2007.0,6.0,9.1
2115,/players/d/dudleja01.html,Jared Dudley,22.0,2007.0,10.0,13.3
2116,/players/c/chandwi01.html,Wilson Chandler,23.0,2007.0,9.0,13.6
2117,/players/f/fernaru01.html,Rudy Fernandez,24.0,2007.0,4.0,12.4
2118,/players/a/almonmo01.html,Morris Almond,25.0,2007.0,3.0,7.0
2119,/players/b/brookaa01.html,Aaron Brooks,26.0,2007.0,9.0,13.6
2120,/players/a/afflaar01.html,Arron Afflalo,27.0,2007.0,10.0,12.3
2121,/players/s/splitti01.html,Tiago Splitter,28.0,2007.0,6.0,12.4
2122,/players/t/tuckeal02.html,Alando Tucker,29.0,2007.0,3.0,13.0
2123,/players/k/koponpe01.html,Petteri Koponen,30.0,2007.0,,12.4
2124,/players/l/landrca01.html,Carl Landry,31.0,2007.0,9.0,17.5
2125,/players/p/pruitga01.html,Gabe Pruitt,32.0,2007.0,2.0,7.7
2126,/players/f/fazekni01.html,Nick Fazekas,34.0,2007.0,1.0,19.6
2127,/players/d/davisgl01.html,Glen Davis,35.0,2007.0,8.0,12.4
2128,/players/d/davidje01.html,Jermareo Davidson,36.0,2007.0,2.0,10.5
2129,/players/m/mcrobjo01.html,Josh McRoberts,37.0,2007.0,10.0,13.2
2130,/players/f/fesenky01.html,Kyrylo Fesenko,38.0,2007.0,5.0,12.4
2131,/players/b/baracst01.html,Stanko Barac,39.0,2007.0,,12.4
2132,/players/y/yuesu01.html,Sun Yue,40.0,2007.0,1.0,12.4
2133,/players/r/richach01.html,Chris Richard,41.0,2007.0,2.0,7.5
2134,/players/b/byarsde01.html,Derrick Byars,42.0,2007.0,1.0,14.9
2135,/players/l/lasmest01.html,Stephane Lasme,46.0,2007.0,1.0,11.7
2136,/players/m/mcguido01.html,Dominic McGuire,47.0,2007.0,6.0,9.8
2137,/players/g/gasolma01.html,Marc Gasol,48.0,2007.0,9.0,12.4
2138,/players/g/grayaa01.html,Aaron Gray,49.0,2007.0,7.0,11.5
2139,/players/s/seibure01.html,Renaldas Seibutis,50.0,2007.0,,12.4
2140,/players/c/curryja01.html,JamesOn Curry,51.0,2007.0,1.0,12.4
2141,/players/g/greenta01.html,Taurean Green,52.0,2007.0,1.0,7.0
2142,/players/n/nichode01.html,Demetris Nichols,53.0,2007.0,2.0,0.7
2143,/players/n/newlebr01.html,Brad Newley,54.0,2007.0,,12.4
2144,/players/s/sessira01.html,Ramon Sessions,56.0,2007.0,10.0,16.0
2145,/players/p/printgi01.html,Giorgos Printezis,58.0,2007.0,,12.4
2146,/players/s/strawdj01.html,D.J. Strawberry,59.0,2007.0,1.0,6.2
2147,/players/r/rakovmi01.html,Milovan Rakovic,60.0,2007.0,,12.4
2148,/players/r/rosede01.html,Derrick Rose,1.0,2008.0,8.0,18.1
2149,/players/b/beaslmi01.html,Michael Beasley,2.0,2008.0,9.0,15.2
2150,/players/m/mayooj01.html,O.J. Mayo,3.0,2008.0,8.0,13.4
2151,/players/w/westbru01.html,Russell Westbrook,4.0,2008.0,9.0,23.4
2152,/players/l/loveke01.html,Kevin Love,5.0,2008.0,9.0,22.0
2153,/players/g/gallida01.html,Danilo Gallinari,6.0,2008.0,8.0,12.4
2154,/players/g/gordoer01.html,Eric Gordon,7.0,2008.0,9.0,15.0
2155,/players/a/alexajo01.html,Joe Alexander,8.0,2008.0,2.0,9.9
2156,/players/a/augusdj01.html,D.J. Augustin,9.0,2008.0,9.0,14.1
2157,/players/l/lopezbr01.html,Brook Lopez,10.0,2008.0,9.0,21.0
2158,/players/b/bayleje01.html,Jerryd Bayless,11.0,2008.0,9.0,12.8
2159,/players/t/thompja02.html,Jason Thompson,12.0,2008.0,8.0,13.5
2160,/players/r/rushbr01.html,Brandon Rush,13.0,2008.0,9.0,10.2
2161,/players/r/randoan01.html,Anthony Randolph,14.0,2008.0,6.0,16.5
2162,/players/l/lopezro01.html,Robin Lopez,15.0,2008.0,9.0,16.6
2163,/players/s/speigma01.html,Marreese Speights,16.0,2008.0,9.0,17.1
2164,/players/h/hibbero01.html,Roy Hibbert,17.0,2008.0,9.0,15.5
2165,/players/m/mcgeeja01.html,JaVale McGee,18.0,2008.0,9.0,18.4
2166,/players/h/hicksjj01.html,J.J. Hickson,19.0,2008.0,8.0,16.1
2167,/players/a/ajincal01.html,Alexis Ajinca,20.0,2008.0,7.0,12.4
2168,/players/a/anderry01.html,Ryan Anderson,21.0,2008.0,9.0,17.4
2169,/players/l/leeco01.html,Courtney Lee,22.0,2008.0,9.0,12.0
2170,/players/k/koufoko01.html,Kosta Koufos,23.0,2008.0,9.0,15.5
2171,/players/i/ibakase01.html,Serge Ibaka,24.0,2008.0,8.0,12.4
2172,/players/b/batumni01.html,Nicolas Batum,25.0,2008.0,9.0,12.4
2173,/players/h/hillge01.html,George Hill,26.0,2008.0,9.0,15.2
2174,/players/a/arthuda01.html,Darrell Arthur,27.0,2008.0,8.0,12.1
2175,/players/g/greendo01.html,Donte Greene,28.0,2008.0,4.0,10.0
2176,/players/w/whitedj01.html,D.J. White,29.0,2008.0,6.0,14.5
2177,/players/g/giddejr01.html,J.R. Giddens,30.0,2008.0,2.0,9.7
2178,/players/p/pekovni01.html,Nikola Pekovic,31.0,2008.0,6.0,12.4
2179,/players/s/sharpwa01.html,Walter Sharpe,32.0,2008.0,1.0,4.8
2180,/players/d/dorsejo01.html,Joey Dorsey,33.0,2008.0,4.0,12.1
2181,/players/c/chalmma01.html,Mario Chalmers,34.0,2008.0,8.0,12.9
2182,/players/j/jordade01.html,DeAndre Jordan,35.0,2008.0,9.0,17.9
2183,/players/a/asikom01.html,Omer Asik,36.0,2008.0,7.0,12.4
2184,/players/m/mbahalu01.html,Luc Mbah a Moute,37.0,2008.0,9.0,10.8
2185,/players/w/weaveky01.html,Kyle Weaver,38.0,2008.0,3.0,10.3
2186,/players/w/weemsso01.html,Sonny Weems,39.0,2008.0,4.0,10.1
2187,/players/d/douglch01.html,Chris Douglas-Roberts,40.0,2008.0,6.0,11.5
2188,/players/j/jawaina01.html,Nathan Jawai,41.0,2008.0,2.0,12.4
2189,/players/s/singlse01.html,Sean Singletary,42.0,2008.0,1.0,6.7
2190,/players/t/tomican01.html,Ante Tomic,44.0,2008.0,,12.4
2191,/players/d/dragigo01.html,Goran Dragic,45.0,2008.0,9.0,12.4
2192,/players/w/walkebi01.html,Bill Walker,47.0,2008.0,5.0,12.4
2193,/players/h/hairsma01.html,Malik Hairston,48.0,2008.0,2.0,11.7
2194,/players/h/hardide01.html,DeVon Hardin,50.0,2008.0,,12.4
2195,/players/j/jacksda01.html,Darnell Jackson,52.0,2008.0,3.0,8.7
2196,/players/d/dragita01.html,Tadija Dragicevic,53.0,2008.0,,12.4
2197,/players/l/leunema01.html,Maarty Leunen,54.0,2008.0,,12.4
2198,/players/t/taylomi01.html,Mike Taylor,55.0,2008.0,1.0,10.1
2199,/players/k/kaunsa01.html,Sasha Kaun,56.0,2008.0,1.0,12.5
2200,/players/c/crawfjo01.html,Joe Crawford,58.0,2008.0,1.0,10.8
2201,/players/e/erdense01.html,Semih Erden,60.0,2008.0,2.0,12.4
2202,/players/g/griffbl01.html,Blake Griffin,1.0,2009.0,7.0,22.7
2203,/players/t/thabeha01.html,Hasheem Thabeet,2.0,2009.0,5.0,10.3
2204,/players/h/hardeja01.html,James Harden,3.0,2009.0,8.0,22.7
2205,/players/e/evansty01.html,Tyreke Evans,4.0,2009.0,8.0,17.3
2206,/players/r/rubiori01.html,Ricky Rubio,5.0,2009.0,6.0,12.4
2207,/players/f/flynnjo01.html,Jonny Flynn,6.0,2009.0,3.0,11.3
2208,/players/c/curryst01.html,Stephen Curry,7.0,2009.0,8.0,23.2
2209,/players/h/hilljo01.html,Jordan Hill,8.0,2009.0,8.0,16.3
2210,/players/d/derozde01.html,DeMar DeRozan,9.0,2009.0,8.0,17.0
2211,/players/j/jennibr01.html,Brandon Jennings,10.0,2009.0,8.0,12.4
2212,/players/w/willite01.html,Terrence Williams,11.0,2009.0,4.0,11.5
2213,/players/h/hansbty01.html,Tyler Hansbrough,13.0,2009.0,7.0,14.8
2214,/players/c/clarkea01.html,Earl Clark,14.0,2009.0,6.0,10.2
2215,/players/d/dayeau01.html,Austin Daye,15.0,2009.0,6.0,11.6
2216,/players/j/johnsja01.html,James Johnson,16.0,2009.0,8.0,14.4
2217,/players/h/holidjr01.html,Jrue Holiday,17.0,2009.0,8.0,16.2
2218,/players/l/lawsoty01.html,Ty Lawson,18.0,2009.0,8.0,17.2
2219,/players/t/teaguje01.html,Jeff Teague,19.0,2009.0,8.0,17.3
2220,/players/m/maynoer01.html,Eric Maynor,20.0,2009.0,5.0,10.6
2221,/players/c/collida01.html,Darren Collison,21.0,2009.0,8.0,15.9
2222,/players/c/clavevi01.html,Victor Claver,22.0,2009.0,3.0,12.4
2223,/players/c/casspom01.html,Omri Casspi,23.0,2009.0,8.0,12.4
2224,/players/m/mulleby01.html,Byron Mullens,24.0,2009.0,5.0,12.2
2225,/players/b/beaubro01.html,Rodrigue Beaubois,25.0,2009.0,4.0,12.4
2226,/players/g/gibsota01.html,Taj Gibson,26.0,2009.0,8.0,15.3
2227,/players/c/carrode01.html,DeMarre Carroll,27.0,2009.0,8.0,13.8
2228,/players/e/ellinwa01.html,Wayne Ellington,28.0,2009.0,8.0,10.7
2229,/players/d/douglto01.html,Toney Douglas,29.0,2009.0,8.0,13.3
2230,/players/e/eyengch01.html,Christian Eyenga,30.0,2009.0,2.0,12.4
2231,/players/p/pendeje02.html,Jeff Pendergraph,31.0,2009.0,6.0,12.4
2232,/players/t/tayloje02.html,Jermaine Taylor,32.0,2009.0,2.0,11.9
2233,/players/c/cunnida01.html,Dante Cunningham,33.0,2009.0,8.0,11.2
2234,/players/l/llullse01.html,Sergio Llull,34.0,2009.0,,12.4
2235,/players/s/summeda01.html,DaJuan Summers,35.0,2009.0,4.0,7.1
2236,/players/y/youngsa01.html,Sam Young,36.0,2009.0,4.0,11.5
2237,/players/b/blairde01.html,DeJuan Blair,37.0,2009.0,7.0,16.5
2238,/players/b/brockjo01.html,Jon Brockman,38.0,2009.0,3.0,10.3
2239,/players/j/jerebjo01.html,Jonas Jerebko,39.0,2009.0,7.0,12.4
2240,/players/b/brownde04.html,Derrick Brown,40.0,2009.0,3.0,13.8
2241,/players/m/meeksjo01.html,Jodie Meeks,41.0,2009.0,8.0,12.9
2242,/players/b/beverpa01.html,Patrick Beverley,42.0,2009.0,5.0,12.9
2243,/players/t/thornma01.html,Marcus Thornton,43.0,2009.0,8.0,15.5
2244,/players/b/budinch01.html,Chase Budinger,44.0,2009.0,7.0,13.0
2245,/players/c/calatni01.html,Nick Calathes,45.0,2009.0,2.0,12.3
2246,/players/g/greenda02.html,Danny Green,46.0,2009.0,8.0,13.9
2247,/players/n/norelhe01.html,Henk Norel,47.0,2009.0,,12.4
2248,/players/g/griffta01.html,Taylor Griffin,48.0,2009.0,1.0,5.2
2249,/players/g/gladyse01.html,Sergiy Gladyr,49.0,2009.0,,12.4
2250,/players/p/priceaj01.html,A.J. Price,52.0,2009.0,6.0,12.2
2251,/players/d/decolna01.html,Nando De Colo,53.0,2009.0,2.0,12.4
2252,/players/m/millspa02.html,Patrick Mills,55.0,2009.0,8.0,12.4
2253,/players/p/preldem01.html,Emir Preldzic,57.0,2009.0,,12.4
2254,/players/h/hudsole01.html,Lester Hudson,58.0,2009.0,4.0,13.0
2255,/players/e/elonuch01.html,Chinemelu Elonu,59.0,2009.0,,12.4
2256,/players/w/walljo01.html,John Wall,1.0,2010.0,7.0,19.3
2257,/players/t/turneev01.html,Evan Turner,2.0,2010.0,7.0,12.4
2258,/players/f/favorde01.html,Derrick Favors,3.0,2010.0,7.0,18.6
2259,/players/j/johnswe01.html,Wesley Johnson,4.0,2010.0,7.0,10.3
2260,/players/c/couside01.html,DeMarcus Cousins,5.0,2010.0,7.0,22.3
2261,/players/u/udohek01.html,Ekpe Udoh,6.0,2010.0,5.0,10.8
2262,/players/m/monrogr01.html,Greg Monroe,7.0,2010.0,7.0,20.1
2263,/players/a/aminual01.html,Al-Farouq Aminu,8.0,2010.0,7.0,12.3
2264,/players/h/haywago01.html,Gordon Hayward,9.0,2010.0,7.0,17.4
2265,/players/g/georgpa01.html,Paul George,10.0,2010.0,7.0,18.2
2266,/players/a/aldrico01.html,Cole Aldrich,11.0,2010.0,7.0,17.2
2267,/players/h/henryxa01.html,Xavier Henry,12.0,2010.0,5.0,9.3
2268,/players/d/davised01.html,Ed Davis,13.0,2010.0,7.0,16.8
2269,/players/p/pattepa01.html,Patrick Patterson,14.0,2010.0,7.0,13.3
2270,/players/s/sandela01.html,Larry Sanders,15.0,2010.0,5.0,15.5
2271,/players/b/babbilu01.html,Luke Babbitt,16.0,2010.0,7.0,10.1
2272,/players/s/serapke01.html,Kevin Seraphin,17.0,2010.0,7.0,12.4
2273,/players/b/bledser01.html,Eric Bledsoe,18.0,2010.0,7.0,17.3
2274,/players/b/bradlav01.html,Avery Bradley,19.0,2010.0,7.0,12.1
2275,/players/a/anderja01.html,James Anderson,20.0,2010.0,5.0,9.9
2276,/players/b/brackcr01.html,Craig Brackins,21.0,2010.0,2.0,3.1
2277,/players/w/williel01.html,Elliot Williams,22.0,2010.0,4.0,9.5
2278,/players/b/booketr01.html,Trevor Booker,23.0,2010.0,7.0,15.0
2279,/players/j/jamesda01.html,Damion James,24.0,2010.0,4.0,8.5
2280,/players/j/jonesdo02.html,Dominique Jones,25.0,2010.0,3.0,11.9
2281,/players/p/pondequ01.html,Quincy Pondexter,26.0,2010.0,5.0,9.9
2282,/players/c/crawfjo02.html,Jordan Crawford,27.0,2010.0,4.0,13.8
2283,/players/v/vasqugr01.html,Greivis Vasquez,28.0,2010.0,7.0,13.7
2284,/players/o/ortonda01.html,Daniel Orton,29.0,2010.0,3.0,11.9
2285,/players/h/haywala01.html,Lazar Hayward,30.0,2010.0,3.0,9.0
2286,/players/p/pleisti01.html,Tibor Pleiss,31.0,2010.0,1.0,12.4
2287,/players/p/pittmde01.html,Dexter Pittman,32.0,2010.0,4.0,9.1
2288,/players/w/whiteha01.html,Hassan Whiteside,33.0,2010.0,5.0,24.5
2289,/players/j/johnsar02.html,Armon Johnson,34.0,2010.0,2.0,10.4
2290,/players/b/bjeline01.html,Nemanja Bjelica,35.0,2010.0,2.0,12.4
2291,/players/h/hobsoda01.html,Darington Hobson,37.0,2010.0,1.0,-3.3
2292,/players/r/rautian01.html,Andy Rautins,38.0,2010.0,1.0,-1.2
2293,/players/f/fieldla01.html,Landry Fields,39.0,2010.0,5.0,12.1
2294,/players/s/stephla01.html,Lance Stephenson,40.0,2010.0,7.0,12.1
2295,/players/v/varnaja01.html,Jarvis Varnado,41.0,2010.0,2.0,11.5
2296,/players/e/ebankde01.html,Devin Ebanks,43.0,2010.0,3.0,9.6
2297,/players/j/jordaje01.html,Jerome Jordan,44.0,2010.0,2.0,17.1
2298,/players/p/prestpa01.html,Paulao Prestes,45.0,2010.0,,12.4
2299,/players/l/lawalga01.html,Gani Lawal,46.0,2010.0,1.0,-9.1
2300,/players/w/willila01.html,Latavious Williams,48.0,2010.0,,12.4
2301,/players/r/richary01.html,Ryan Richards,49.0,2010.0,,12.4
2302,/players/a/alabiso01.html,Solomon Alabi,50.0,2010.0,2.0,10.3
2303,/players/h/haranlu01.html,Luke Harangody,52.0,2010.0,2.0,10.2
2304,/players/s/sypa01.html,Pape Sy,53.0,2010.0,1.0,12.4
2305,/players/w/warrewi01.html,Willie Warren,54.0,2010.0,1.0,10.8
2306,/players/e/evansje01.html,Jeremy Evans,55.0,2010.0,6.0,17.4
2307,/players/n/ndiayha01.html,Hamady N'Diaye,56.0,2010.0,3.0,3.9
2308,/players/r/reidry01.html,Ryan Reid,57.0,2010.0,1.0,17.6
2309,/players/c/caracde01.html,Derrick Caracter,58.0,2010.0,1.0,10.0
2310,/players/c/collidw01.html,Dwayne Collins,60.0,2010.0,,12.4
2311,/players/i/irvinky01.html,Kyrie Irving,1.0,2011.0,6.0,20.9
2312,/players/w/willide02.html,Derrick Williams,2.0,2011.0,6.0,13.6
2313,/players/k/kanteen01.html,Enes Kanter,3.0,2011.0,6.0,12.4
2314,/players/t/thomptr01.html,Tristan Thompson,4.0,2011.0,6.0,15.3
2315,/players/v/valanjo01.html,Jonas Valanciunas,5.0,2011.0,5.0,12.4
2316,/players/v/veselja01.html,Jan Vesely,6.0,2011.0,3.0,12.4
2317,/players/b/biyombi01.html,Bismack Biyombo,7.0,2011.0,6.0,12.4
2318,/players/k/knighbr03.html,Brandon Knight,8.0,2011.0,6.0,14.3
2319,/players/w/walkeke02.html,Kemba Walker,9.0,2011.0,6.0,18.5
2320,/players/f/fredeji01.html,Jimmer Fredette,10.0,2011.0,5.0,12.6
2321,/players/t/thompkl01.html,Klay Thompson,11.0,2011.0,6.0,16.1
2322,/players/b/burksal01.html,Alec Burks,12.0,2011.0,6.0,14.0
2323,/players/m/morrima02.html,Markieff Morris,13.0,2011.0,6.0,14.5
2324,/players/m/morrima03.html,Marcus Morris,14.0,2011.0,6.0,12.4
2325,/players/l/leonaka01.html,Kawhi Leonard,15.0,2011.0,6.0,21.5
2326,/players/v/vucevni01.html,Nikola Vucevic,16.0,2011.0,6.0,19.3
2327,/players/s/shumpim01.html,Iman Shumpert,17.0,2011.0,6.0,10.3
2328,/players/s/singlch01.html,Chris Singleton,18.0,2011.0,3.0,8.2
2329,/players/h/harrito02.html,Tobias Harris,19.0,2011.0,6.0,16.3
2330,/players/m/motiedo01.html,Donatas Motiejunas,20.0,2011.0,5.0,12.4
2331,/players/s/smithno01.html,Nolan Smith,21.0,2011.0,2.0,7.5
2332,/players/f/farieke01.html,Kenneth Faried,22.0,2011.0,6.0,19.7
2333,/players/m/mirotni01.html,Nikola Mirotic,23.0,2011.0,3.0,12.4
2334,/players/j/jacksre01.html,Reggie Jackson,24.0,2011.0,6.0,16.6
2335,/players/b/brookma01.html,MarShon Brooks,25.0,2011.0,3.0,13.4
2336,/players/h/hamiljo02.html,Jordan Hamilton,26.0,2011.0,5.0,13.4
2337,/players/j/johnsja02.html,JaJuan Johnson,27.0,2011.0,1.0,11.4
2338,/players/c/coleno01.html,Norris Cole,28.0,2011.0,5.0,9.3
2339,/players/j/josepco01.html,Cory Joseph,29.0,2011.0,6.0,13.7
2340,/players/b/butleji01.html,Jimmy Butler,30.0,2011.0,6.0,18.8
2341,/players/b/bogdabo02.html,Bojan Bogdanovic,31.0,2011.0,3.0,12.4
2342,/players/h/harpeju01.html,Justin Harper,32.0,2011.0,2.0,3.2
2343,/players/s/singlky01.html,Kyle Singler,33.0,2011.0,5.0,9.6
2344,/players/m/macksh01.html,Shelvin Mack,34.0,2011.0,6.0,12.5
2345,/players/h/honeyty01.html,Tyler Honeycutt,35.0,2011.0,2.0,8.1
2346,/players/w/willijo03.html,Jordan Williams,36.0,2011.0,1.0,14.5
2347,/players/t/thomptr02.html,Trey Thompkins,37.0,2011.0,1.0,12.0
2348,/players/p/parsoch01.html,Chandler Parsons,38.0,2011.0,6.0,15.3
2349,/players/t/tylerje01.html,Jeremy Tyler,39.0,2011.0,3.0,12.4
2350,/players/l/leuerjo01.html,Jon Leuer,40.0,2011.0,6.0,15.3
2351,/players/m/morrida01.html,Darius Morris,41.0,2011.0,4.0,7.7
2352,/players/b/bertada01.html,Davis Bertans,42.0,2011.0,1.0,12.4
2353,/players/l/leema01.html,Malcolm Lee,43.0,2011.0,3.0,9.5
2354,/players/j/jenkich01.html,Charles Jenkins,44.0,2011.0,2.0,10.7
2355,/players/h/harrejo01.html,Josh Harrellson,45.0,2011.0,3.0,13.4
2356,/players/g/goudean01.html,Andrew Goudelock,46.0,2011.0,3.0,8.6
2357,/players/l/leslitr01.html,Travis Leslie,47.0,2011.0,1.0,14.6
2358,/players/b/bensoke02.html,Keith Benson,48.0,2011.0,1.0,6.0
2359,/players/s/selbyjo01.html,Josh Selby,49.0,2011.0,2.0,2.7
2360,/players/a/allenla01.html,Lavoy Allen,50.0,2011.0,6.0,12.3
2361,/players/d/diebljo01.html,Jon Diebler,51.0,2011.0,,12.4
2362,/players/m/macklve01.html,Vernon Macklin,52.0,2011.0,1.0,18.2
2363,/players/l/liggide01.html,DeAndre Liggins,53.0,2011.0,4.0,7.7
2364,/players/m/macvami01.html,Milan Macvan,54.0,2011.0,,12.4
2365,/players/m/mooreet01.html,E'Twaun Moore,55.0,2011.0,6.0,11.0
2366,/players/m/maduach01.html,Chukwudiebere Maduabum,56.0,2011.0,,12.4
2367,/players/m/majokat01.html,Ater Majok,58.0,2011.0,,12.4
2368,/players/h/hangaad01.html,Adam Hanga,59.0,2011.0,,12.4
2369,/players/t/thomais02.html,Isaiah Thomas,60.0,2011.0,6.0,20.5
2370,/players/d/davisan02.html,Anthony Davis,1.0,2012.0,5.0,26.6
2371,/players/k/kiddgmi01.html,Michael Kidd-Gilchrist,2.0,2012.0,5.0,13.7
2372,/players/b/bealbr01.html,Bradley Beal,3.0,2012.0,5.0,15.0
2373,/players/w/waitedi01.html,Dion Waiters,4.0,2012.0,5.0,11.7
2374,/players/r/robinth01.html,Thomas Robinson,5.0,2012.0,5.0,13.8
2375,/players/l/lillada01.html,Damian Lillard,6.0,2012.0,5.0,19.8
2376,/players/b/barneha02.html,Harrison Barnes,7.0,2012.0,5.0,12.6
2377,/players/r/rosste01.html,Terrence Ross,8.0,2012.0,5.0,12.2
2378,/players/d/drumman01.html,Andre Drummond,9.0,2012.0,5.0,21.7
2379,/players/r/riverau01.html,Austin Rivers,10.0,2012.0,5.0,10.0
2380,/players/l/leoname01.html,Meyers Leonard,11.0,2012.0,5.0,11.6
2381,/players/l/lambje01.html,Jeremy Lamb,12.0,2012.0,5.0,14.7
2382,/players/m/marshke01.html,Kendall Marshall,13.0,2012.0,4.0,10.7
2383,/players/h/hensojo01.html,John Henson,14.0,2012.0,5.0,17.6
2384,/players/h/harklma01.html,Maurice Harkless,15.0,2012.0,5.0,12.2
2385,/players/w/whitero03.html,Royce White,16.0,2012.0,1.0,-8.3
2386,/players/z/zellety01.html,Tyler Zeller,17.0,2012.0,5.0,14.8
2387,/players/j/joneste01.html,Terrence Jones,18.0,2012.0,5.0,17.1
2388,/players/n/nichoan01.html,Andrew Nicholson,19.0,2012.0,5.0,12.4
2389,/players/f/fournev01.html,Evan Fournier,20.0,2012.0,5.0,12.4
2390,/players/s/sullija01.html,Jared Sullinger,21.0,2012.0,5.0,16.4
2391,/players/m/melofa01.html,Fab Melo,22.0,2012.0,1.0,4.9
2392,/players/j/jenkijo01.html,John Jenkins,23.0,2012.0,5.0,12.0
2393,/players/c/cunnija01.html,Jared Cunningham,24.0,2012.0,4.0,6.8
2394,/players/w/wroteto01.html,Tony Wroten,25.0,2012.0,4.0,12.6
2395,/players/p/plumlmi01.html,Miles Plumlee,26.0,2012.0,5.0,14.4
2396,/players/m/moultar01.html,Arnett Moultrie,27.0,2012.0,2.0,14.1
2397,/players/j/jonespe01.html,Perry Jones,28.0,2012.0,3.0,8.5
2398,/players/t/teaguma01.html,Marquis Teague,29.0,2012.0,2.0,4.8
2399,/players/e/ezelife01.html,Festus Ezeli,30.0,2012.0,3.0,13.4
2400,/players/s/satorto01.html,Tomas Satoransky,32.0,2012.0,1.0,12.4
2401,/players/j/jamesbe01.html,Bernard James,33.0,2012.0,3.0,13.8
2402,/players/c/crowdja01.html,Jae Crowder,34.0,2012.0,5.0,13.7
2403,/players/g/greendr01.html,Draymond Green,35.0,2012.0,5.0,15.7
2404,/players/j/johnsor01.html,Orlando Johnson,36.0,2012.0,3.0,8.5
2405,/players/a/acyqu01.html,Quincy Acy,37.0,2012.0,5.0,12.6
2406,/players/m/millequ01.html,Quincy Miller,38.0,2012.0,3.0,8.4
2407,/players/m/middlkh01.html,Khris Middleton,39.0,2012.0,4.0,14.8
2408,/players/b/bartowi01.html,Will Barton,40.0,2012.0,5.0,14.2
2409,/players/t/tayloty01.html,Tyshawn Taylor,41.0,2012.0,2.0,5.8
2410,/players/l/lambdo01.html,Doron Lamb,42.0,2012.0,2.0,6.3
2411,/players/s/scottmi01.html,Mike Scott,43.0,2012.0,5.0,14.7
2412,/players/e/engliki01.html,Kim English,44.0,2012.0,1.0,7.9
2413,/players/h/hamilju01.html,Justin Hamilton,45.0,2012.0,3.0,13.6
2414,/players/m/milleda01.html,Darius Miller,46.0,2012.0,3.0,7.3
2415,/players/m/murphke01.html,Kevin Murphy,47.0,2012.0,1.0,-4.5
2416,/players/p/papanko01.html,Kostas Papanikolaou,48.0,2012.0,2.0,12.4
2417,/players/o/oquinky01.html,Kyle O'Quinn,49.0,2012.0,5.0,16.7
2418,/players/t/turkyiz01.html,Izzet Turkyilmaz,50.0,2012.0,,12.4
2419,/players/j/josepkr01.html,Kris Joseph,51.0,2012.0,1.0,0.6
2420,/players/k/kuzmiog01.html,Ognjen Kuzmic,52.0,2012.0,2.0,12.4
2421,/players/a/aldemfu01.html,Furkan Aldemir,53.0,2012.0,1.0,12.4
2422,/players/s/shengto01.html,Tornike Shengelia,54.0,2012.0,2.0,12.4
2423,/players/j/johnsda03.html,Darius Johnson-Odom,55.0,2012.0,2.0,-18.4
2424,/players/z/zubcito01.html,Tomislav Zubcic,56.0,2012.0,,12.4
2425,/players/k/karamil01.html,Ilkan Karaman,57.0,2012.0,,12.4
2426,/players/h/hummero01.html,Robbie Hummel,58.0,2012.0,2.0,9.6
2427,/players/d/denmoma01.html,Marcus Denmon,59.0,2012.0,,12.4
2428,/players/s/sacrero01.html,Robert Sacre,60.0,2012.0,4.0,10.8
2429,,Anthony Bennett,,,,10.3
